Player,Age,Position,CM,KG,Start,Sub,Game,Mins,Goals,Assists,G+A,Yel,Red,Yel+Red,SpG,PS%,AerialsWon,MotM,Rating,Team,Season,Nationality,Country
A.Colunga,30,Forward,169,64,3,1,4,220,0,0,0,0,1,1,1,69.4,0.8,0,6.07,Granada,2014/2015,ESP,Spain
A.Conceicao,23,Defender,188,81,14,2,16,1241,0,0,0,1,0,1,0.3,65.9,1.9,1,6.5,Mallorca,2012/2013,BRA,Brazil
A.Correa,21,Forward,171,68,8,18,26,949,5,4,9,7,0,7,1.2,68.5,0.2,1,6.71,Atletico Madrid,2015/2016,ARG,Argentina
A.Correa,22,Forward,171,68,10,21,31,1218,4,8,12,6,0,6,1.2,74.6,0.3,0,6.77,Atletico Madrid,2016/2017,ARG,Argentina
A.Correa,23,Forward,171,68,27,10,37,2265,8,4,12,3,1,4,1.3,73.6,0.2,2,6.85,Atletico Madrid,2017/2018,ARG,Argentina
A.Correa,24,Forward,171,68,20,16,36,1922,3,2,5,7,1,8,0.9,75.6,0.3,1,6.68,Atletico Madrid,2018/2019,ARG,Argentina
A.Correa,25,Forward,171,68,22,11,33,2065,5,6,11,5,0,5,1.3,76.9,0.4,1,6.67,Atletico Madrid,2019/2020,ARG,Argentina
A.Correa,26,Forward,171,68,29,9,38,2412,9,8,17,3,0,3,1.4,80,0.3,2,6.94,Atletico Madrid,2020/2021,ARG,Argentina
A.Correa,27,Forward,171,68,21,15,36,1860,12,5,17,3,1,4,1.4,76.5,0.2,2,6.67,Atletico Madrid,2021/2022,ARG,Argentina
A.Correa,28,Forward,171,68,13,22,35,1449,9,1,10,2,1,3,1.2,81.1,0.1,2,6.5,Atletico Madrid,2022/2023,ARG,Argentina
A.Costa,26,Midfielder,177,74,17,7,24,1624,4,1,5,11,0,11,1.6,80.5,0.2,2,6.98,Valencia,2010/2011,ARG,Argentina
A.Costa,27,Midfielder,177,74,22,5,27,2033,5,2,7,12,1,13,1.6,78.8,0.4,2,6.99,Valencia,2011/2012,ARG,Argentina
A.Costa,28,Midfielder,177,74,26,5,31,2272,1,6,7,7,1,8,2.4,81.6,0.7,2,6.92,Valencia,2012/2013,ARG,Argentina
A.Cotan,18,Midfielder,175,69,2,0,2,180,0,0,0,1,0,1,0,90.3,2,0,7.06,Sevilla,2013/2014,ESP,Spain
A.Cotan,20,Midfielder,175,69,1,0,1,90,0,0,0,0,0,0,0,87,1,0,6.34,Sevilla,2015/2016,ESP,Spain
A.Crusat,28,Midfielder,165,65,30,4,34,2562,3,4,7,5,0,5,1.1,71,0.2,0,6.67,Almeria,2010/2011,ESP,Spain
A.Danjuma,25,Forward,178,74,17,6,23,1478,10,3,13,2,0,2,2.7,77,0.1,3,6.91,Villarreal,2021/2022,NLD,Netherlands
A.Danjuma,26,Forward,178,74,6,4,10,480,2,0,2,0,0,0,1.2,74.7,0,0,6.24,Villarreal,2022/2023,NLD,Netherlands
A.de la Bella,25,Defender,182,79,28,2,30,2529,0,1,1,4,0,4,0.6,68.1,1.1,0,6.86,Real Sociedad,2010/2011,ESP,Spain
A.de la Bella,26,Defender,182,79,21,0,21,1818,0,2,2,4,0,4,0.2,78.7,0.8,1,7.1,Real Sociedad,2011/2012,ESP,Spain
A.de la Bella,27,Defender,182,79,36,0,36,3209,3,2,5,7,0,7,0.6,79.9,1.3,1,7.07,Real Sociedad,2012/2013,ESP,Spain
A.de la Bella,28,Defender,182,79,16,1,17,1466,1,2,3,4,0,4,0.9,81.4,1.1,0,6.85,Real Sociedad,2013/2014,ESP,Spain
A.de la Bella,29,Defender,182,79,21,2,23,1907,1,2,3,4,0,4,0.5,74.9,1.5,1,6.79,Real Sociedad,2014/2015,ESP,Spain
A.de la Bella,30,Defender,182,79,14,1,15,1248,0,2,2,5,0,5,0.3,76.7,1.3,1,6.89,Real Sociedad,2015/2016,ESP,Spain
A.de la Bella,32,Defender,182,79,17,0,17,1529,0,1,1,4,0,4,0.4,82.8,1.5,0,6.92,Real Sociedad,2017/2018,ESP,Spain
A.Dealbert,28,Defender,185,80,10,4,14,994,0,0,0,2,0,2,0.2,84.7,1.4,0,6.74,Valencia,2010/2011,ESP,Spain
A.Dealbert,29,Defender,185,80,11,0,11,990,0,0,0,1,0,1,0,82.5,0.5,1,6.87,Valencia,2011/2012,ESP,Spain
A.Del Horno,30,Defender,183,72,21,1,22,1898,2,1,3,8,0,8,0.8,66.9,1.7,0,7.03,Levante,2010/2011,ESP,Spain
A.Del Horno,31,Defender,183,72,12,1,13,1050,0,0,0,6,0,6,0.7,70.4,1.9,0,6.98,Levante,2011/2012,ESP,Spain
A.del Moral,22,Midfielder,185,70,0,1,1,4,0,0,0,0,0,0,0,0,0,0,5.99,Villarreal,2022/2023,ESP,Spain
A.Delibasic,30,Forward,187,84,5,14,19,611,1,0,1,3,0,3,0.6,72.7,0.8,0,6.25,Rayo Vallecano,2011/2012,MNE,Montenegro
A.Delibasic,31,Forward,187,84,11,21,32,1250,6,1,7,6,0,6,0.8,73.5,1.2,0,6.43,Rayo Vallecano,2012/2013,MNE,Montenegro
A.Di Maria,23,Midfielder,180,75,29,6,35,2329,6,11,17,6,0,6,2.1,75.8,0,4,7.49,Real Madrid,2010/2011,ARG,Argentina
A.Di Maria,24,Midfielder,180,75,16,7,23,1351,5,15,20,5,1,6,2.1,74.8,0,2,7.4,Real Madrid,2011/2012,ARG,Argentina
A.Di Maria,25,Midfielder,180,75,22,10,32,1985,7,6,13,3,1,4,1.9,71.8,0,1,6.92,Real Madrid,2012/2013,ARG,Argentina
A.Di Maria,26,Midfielder,180,75,27,7,34,2384,4,17,21,6,0,6,1.8,82.1,0,1,7.46,Real Madrid,2013/2014,ARG,Argentina
A.Diaby,29,Forward,172,74,0,1,1,17,0,0,0,0,0,0,1,62.5,0,0,6.39,Getafe,2020/2021,MLI,Mali
A.Diaz,28,Defender,175,75,19,0,19,1710,0,1,1,8,0,8,0.5,71.1,0.2,0,6.67,Mallorca,2010/2011,ESP,Spain
A.Diaz,30,Defender,175,75,11,3,14,1002,0,0,0,4,0,4,0.8,72.7,0.4,0,6.41,Deportivo La Coruna,2012/2013,ESP,Spain
A.Dieguez,22,Defender,188,69,6,0,6,438,0,0,0,5,0,5,0.5,78.4,0.7,0,6.44,Deportivo Alaves,2017/2018,ESP,Spain
A.Dieguez,23,Defender,188,69,8,1,9,749,0,0,0,3,0,3,0.1,73,2,0,6.59,Huesca,2018/2019,ESP,Spain
A.Dominguez,21,Defender,189,83,17,2,19,1623,2,0,2,5,0,5,0.4,78.2,1.8,0,6.77,Atletico Madrid,2010/2011,ESP,Spain
A.Dominguez,22,Defender,189,83,22,6,28,2026,3,0,3,6,0,6,0.5,77.1,0.9,0,6.76,Atletico Madrid,2011/2012,ESP,Spain
A.Doucoure,23,Midfielder,184,75,13,2,15,1156,0,2,2,5,0,5,0.7,83.9,0.9,0,6.66,Granada,2015/2016,MLI,Mali
A.Duscher,31,Defender,174,72,14,5,19,1300,0,0,0,9,0,9,0.4,82.4,1.5,0,6.56,Espanyol,2010/2011,ARG,Argentina
A.Elustondo,20,Defender,180,71,4,0,4,320,1,0,1,2,0,2,0.8,72,1.8,0,7.33,Real Sociedad,2014/2015,ESP,Spain
A.Elustondo,21,Defender,180,71,30,1,31,2602,1,0,1,8,0,8,0.5,78.1,1.7,0,6.94,Real Sociedad,2015/2016,ESP,Spain
A.Elustondo,22,Defender,180,71,4,5,9,461,0,0,0,0,1,1,0.4,75.6,0.9,0,6.22,Real Sociedad,2016/2017,ESP,Spain
A.Elustondo,23,Defender,180,71,18,1,19,1598,3,2,5,1,0,1,0.6,85.8,2.2,2,7.14,Real Sociedad,2017/2018,ESP,Spain
A.Elustondo,24,Defender,180,71,24,3,27,2253,1,0,1,5,0,5,0.4,78.9,2.4,1,6.93,Real Sociedad,2018/2019,ESP,Spain
A.Elustondo,25,Defender,180,71,17,5,22,1504,0,1,1,4,0,4,0.4,82,3,0,6.66,Real Sociedad,2019/2020,ESP,Spain
A.Elustondo,26,Defender,180,71,22,1,23,1887,1,0,1,5,0,5,0.2,85.4,2.9,2,6.8,Real Sociedad,2020/2021,ESP,Spain
A.Elustondo,27,Defender,180,71,22,8,30,2102,4,1,5,3,1,4,0.5,83.8,1.9,3,6.77,Real Sociedad,2021/2022,ESP,Spain
A.Elustondo,28,Defender,180,71,16,9,25,1450,0,1,1,5,1,6,0.3,82.6,0.7,0,6.41,Real Sociedad,2022/2023,ESP,Spain
A.Embarba,21,Forward,173,66,0,11,11,333,0,1,1,0,0,0,0.9,79,0.2,0,6.38,Rayo Vallecano,2013/2014,ESP,Spain
A.Embarba,22,Forward,173,66,9,5,14,833,3,3,6,1,0,1,1.6,77.1,1,0,7.18,Rayo Vallecano,2014/2015,ESP,Spain
A.Embarba,23,Forward,173,66,19,9,28,1833,2,5,7,5,0,5,1.5,71.3,1,0,6.7,Rayo Vallecano,2015/2016,ESP,Spain
A.Embarba,26,Forward,173,66,27,9,36,2291,5,6,11,3,1,4,1.4,71.9,0.6,1,6.78,Rayo Vallecano,2018/2019,ESP,Spain
A.Embarba,27,Forward,173,66,17,1,18,1381,2,4,6,4,0,4,2.2,68.4,0.6,2,6.96,Espanyol,2019/2020,ESP,Spain
A.Embarba,29,Midfielder,173,66,24,8,32,1998,0,2,2,4,0,4,1.5,75.5,0.5,1,6.69,Espanyol,2021/2022,ESP,Spain
A.Embarba,30,Forward,173,66,0,1,1,34,0,0,0,0,0,0,2,75,0,0,6.72,Espanyol,2022/2023,ESP,Spain
A.Embarba,30,Forward,173,66,18,11,29,1477,4,3,7,3,1,4,1.7,74.8,0.3,3,6.8,Almeria,2022/2023,ESP,Spain
A.Escandell,24,Goalkeeper,185,71,3,0,3,270,0,0,0,0,0,0,0,49,0,0,6.77,Granada,2019/2020,ESP,Spain
A.Escandell,25,Goalkeeper,185,71,5,0,5,450,0,0,0,1,0,1,0,44.8,0.2,0,6.68,Granada,2020/2021,ESP,Spain
A.Escandell,26,Goalkeeper,185,71,4,1,5,284,0,0,0,1,1,2,0,51.3,0,0,6.27,Granada,2021/2022,ESP,Spain
A.Espino,29,Defender,172,71,31,1,32,2609,0,3,3,6,0,6,0.3,64.1,1.1,0,6.71,Cadiz,2020/2021,URY,Uruguay
A.Espino,30,Defender,172,71,37,0,37,3330,2,2,4,6,0,6,0.7,64.4,1.2,0,6.82,Cadiz,2021/2022,URY,Uruguay
A.Espino,31,Defender,172,71,35,1,36,3123,0,4,4,7,0,7,0.6,67.2,0.9,2,6.72,Cadiz,2022/2023,URY,Uruguay
A.Ezzalzouli,20,Forward,177,72,6,4,10,582,1,0,1,4,0,4,1.6,76.2,0.3,1,6.94,Barcelona,2021/2022,MAR,Morocco
A.Ezzalzouli,21,Forward,177,72,19,9,28,1516,4,2,6,2,2,4,1.4,74.2,0.1,2,6.65,Osasuna,2022/2023,MAR,Morocco
A.Fati,17,Forward,178,66,11,13,24,1027,7,1,8,2,1,3,1.4,85.7,0.3,0,6.73,Barcelona,2019/2020,ESP,Spain
A.Fati,18,Forward,178,66,6,1,7,437,4,0,4,1,0,1,2,83.8,0.3,2,7.38,Barcelona,2020/2021,ESP,Spain
A.Fati,19,Forward,178,66,3,7,10,334,4,0,4,0,0,0,1.8,85.1,0.1,0,6.7,Barcelona,2021/2022,ESP,Spain
A.Fati,20,Forward,178,66,12,24,36,1382,7,3,10,3,0,3,1.7,84.8,0.2,0,6.55,Barcelona,2022/2023,ESP,Spain
A.Febas,24,Forward,171,61,22,7,29,1700,0,3,3,4,0,4,0.3,85,0.1,0,6.49,Mallorca,2019/2020,ESP,Spain
A.Febas,26,Forward,171,61,1,3,4,115,0,0,0,1,0,1,0,86.8,0.3,0,6.06,Mallorca,2021/2022,ESP,Spain
A.Felip,22,Midfielder,180,77,0,10,10,83,0,0,0,0,0,0,0.3,79.6,0.4,0,6,Getafe,2014/2015,ESP,Spain
A.Fernandez,25,Goalkeeper,187,82,37,1,38,3376,0,0,0,3,0,3,0,48.1,0.3,1,6.87,Osasuna,2011/2012,ESP,Spain
A.Fernandez,26,Goalkeeper,187,82,37,0,37,3330,0,0,0,2,0,2,0,43.3,0.4,2,6.84,Osasuna,2012/2013,ESP,Spain
A.Fernandez,27,Goalkeeper,187,82,37,0,37,3301,0,0,0,2,1,3,0,52.2,0.4,1,6.68,Osasuna,2013/2014,ESP,Spain
A.Fernandez,29,Goalkeeper,187,82,37,0,37,3330,0,0,0,6,1,7,0,53.7,0.5,2,6.52,Granada,2015/2016,ESP,Spain
A.Fernandez,30,Goalkeeper,187,82,14,1,15,1315,0,0,0,2,0,2,0,49.9,0.5,1,6.9,Villarreal,2016/2017,ESP,Spain
A.Fernandez,31,Goalkeeper,187,82,3,0,3,226,0,0,0,0,0,0,0,58.3,0.7,0,6.62,Villarreal,2017/2018,ESP,Spain
A.Fernandez,32,Goalkeeper,187,82,6,0,6,540,0,0,0,2,0,2,0,69,0.2,0,6.73,Villarreal,2018/2019,ESP,Spain
A.Fernandez,33,Goalkeeper,187,82,4,0,4,360,0,1,1,1,0,1,0,75.5,0.8,0,6.79,Villarreal,2019/2020,ESP,Spain
A.Fernandez,34,Goalkeeper,187,82,16,0,16,1440,0,0,0,0,0,0,0,65.2,0.3,0,6.35,Huesca,2020/2021,ESP,Spain
A.Fernandéz,18,Goalkeeper,185,75,0,1,1,45,0,0,0,0,0,0,0,50,0,0,6.2,Osasuna,2016/2017,ESP,Spain
A.Fernandéz,22,Goalkeeper,185,75,22,0,22,1980,0,0,0,0,0,0,0,72.6,0.3,1,6.64,Huesca,2020/2021,ESP,Spain
A.Fernandéz,24,Goalkeeper,185,75,12,0,12,991,0,0,0,1,0,1,0,61.1,0.3,0,6.42,Espanyol,2022/2023,ESP,Spain
A.Férnandez,18,Midfielder,182,72,0,1,1,1,0,0,0,0,0,0,0,100,0,0,6,Real Madrid,2010/2011,ESP,Spain
A.Férnandez,21,Midfielder,182,72,3,18,21,550,0,1,1,0,0,0,0.5,82.5,0.6,0,6.34,Espanyol,2013/2014,ESP,Spain
A.Férnandez,22,Midfielder,182,72,2,3,5,149,0,0,0,0,0,0,0.4,86.7,0.4,0,6.18,Espanyol,2014/2015,ESP,Spain
A.Férnandez,27,Goalkeeper,182,78,16,0,16,1440,0,0,0,0,0,0,0,52.9,0.3,1,6.72,Levante,2018/2019,ESP,Spain
A.Férnandez,28,Midfielder,182,72,21,4,25,1950,4,1,5,1,0,1,0.4,82,0.8,0,6.6,Cadiz,2020/2021,ESP,Spain
A.Férnandez,28,Goalkeeper,182,78,36,0,36,3240,0,0,0,2,0,2,0,61.5,0.4,2,6.97,Levante,2019/2020,ESP,Spain
A.Férnandez,29,Midfielder,182,72,22,10,32,2051,3,2,5,2,0,2,0.7,81.8,0.6,1,6.54,Cadiz,2021/2022,ESP,Spain
A.Férnandez,29,Goalkeeper,182,78,29,0,29,2610,0,0,0,0,0,0,0,72.2,0.1,0,6.42,Levante,2020/2021,ESP,Spain
A.Férnandez,30,Midfielder,182,72,17,11,28,1575,3,0,3,0,0,0,0.6,86.6,0.4,1,6.35,Cadiz,2022/2023,ESP,Spain
A.Férnandez,30,Goalkeeper,182,78,13,0,13,1167,0,0,0,1,1,2,0,65.1,0.2,1,6.49,Levante,2021/2022,ESP,Spain
A.Férnandez,31,Goalkeeper,182,78,21,0,21,1890,0,0,0,1,0,1,0,61.4,0.1,2,6.85,Osasuna,2022/2023,ESP,Spain
A.Fernández ,26,Midfielder,177,73,36,0,36,2900,6,5,11,8,1,9,1.6,78.5,1,0,6.9,Celta Vigo,2012/2013,ARG,Argentina
A.Fernández ,27,Midfielder,177,73,29,4,33,2354,2,4,6,6,0,6,1.7,80.6,0.8,2,6.78,Celta Vigo,2013/2014,ARG,Argentina
A.Fernández ,28,Midfielder,177,73,24,6,30,2114,1,0,1,11,0,11,1.2,86.7,1,3,6.98,Celta Vigo,2014/2015,ARG,Argentina
A.Fernández ,29,Midfielder,177,73,11,2,13,857,0,0,0,4,0,4,0.3,85.8,0.5,0,6.87,Atletico Madrid,2015/2016,ARG,Argentina
A.Fernández ,29,Midfielder,177,73,15,0,15,1338,1,1,2,7,0,7,0.6,90.3,1.1,0,7.17,Celta Vigo,2015/2016,ARG,Argentina
A.Fernández ,30,Midfielder,177,73,2,1,3,143,0,0,0,0,0,0,0,90.7,1.7,0,6.87,Atletico Madrid,2016/2017,ARG,Argentina
A.Fernández ,31,Midfielder,177,73,1,4,5,105,0,0,0,1,0,1,0.2,81.7,0.4,0,6.29,Atletico Madrid,2017/2018,ARG,Argentina
A.Fernández ,34,Midfielder,177,73,4,8,12,366,0,0,0,1,0,1,0,77.1,0.3,0,6.15,Cadiz,2020/2021,ARG,Argentina
A.Finnbogason,26,Forward,184,80,6,19,25,785,2,1,3,3,0,3,0.6,66.8,0.4,0,6.19,Real Sociedad,2014/2015,ISL,Iceland
A.Florenzi,29,Defender,173,67,9,3,12,755,0,0,0,1,1,2,0.7,77.4,0.3,0,6.42,Valencia,2019/2020,ITA,Italy
A.Floro Flores,29,Forward,181,68,5,5,10,503,1,0,1,4,0,4,2.6,61.9,3.1,1,6.51,Granada,2012/2013,ITA,Italy
A.Fontas,21,Defender,188,91,5,1,6,460,0,1,1,0,0,0,0,92.6,0.3,0,7.01,Barcelona,2010/2011,ESP,Spain
A.Fontas,22,Defender,188,91,1,0,1,80,0,0,0,0,0,0,0,93,1,0,6.55,Barcelona,2011/2012,ESP,Spain
A.Fontas,23,Defender,188,91,5,4,9,370,0,0,0,1,1,2,0.1,81.3,0.9,0,5.88,Mallorca,2012/2013,ESP,Spain
A.Fontas,24,Defender,188,91,35,0,35,3092,0,0,0,3,1,4,0.3,82.8,1.9,1,7.05,Celta Vigo,2013/2014,ESP,Spain
A.Fontas,25,Defender,188,91,33,1,34,2984,0,0,0,7,1,8,0.4,82.6,1.8,2,7.06,Celta Vigo,2014/2015,ESP,Spain
A.Fontas,26,Defender,188,91,6,1,7,540,1,0,1,1,0,1,0.3,89.7,1.6,0,6.89,Celta Vigo,2015/2016,ESP,Spain
A.Fontas,27,Defender,188,91,17,0,17,1462,1,1,2,6,1,7,0.2,81.7,1,0,6.71,Celta Vigo,2016/2017,ESP,Spain
A.Fontas,28,Defender,188,91,9,3,12,884,0,1,1,2,0,2,0.1,88.2,0.8,0,6.5,Celta Vigo,2017/2018,ESP,Spain
A.Gallar,27,Forward,176,71,10,15,25,1004,4,1,5,2,0,2,1.1,74.7,0.2,1,6.47,Huesca,2018/2019,ESP,Spain
A.Galvez,22,Defender,188,79,11,1,12,983,2,0,2,8,0,8,0.6,69.8,2.3,2,7.29,Sporting Gijon,2011/2012,ESP,Spain
A.Galvez,23,Defender,188,79,24,4,28,2245,0,0,0,11,1,12,0.4,82,2.8,1,7,Rayo Vallecano,2012/2013,ESP,Spain
A.Galvez,24,Defender,188,79,26,0,26,2220,2,1,3,12,1,13,0.9,84.2,1.6,2,7.01,Rayo Vallecano,2013/2014,ESP,Spain
A.Galvez,27,Defender,188,79,15,5,20,1329,0,0,0,4,0,4,0.3,73.4,1.4,0,6.72,Eibar,2016/2017,ESP,Spain
A.Galvez,28,Defender,188,79,18,0,18,1620,0,0,0,5,1,6,0.9,81,2.3,0,6.74,Las Palmas,2017/2018,ESP,Spain
A.Galvez,28,Defender,188,79,4,0,4,360,1,0,1,1,0,1,0.5,76.8,3,1,6.82,Eibar,2017/2018,ESP,Spain
A.Galvez,29,Defender,188,79,17,0,17,1418,1,0,1,6,0,6,0.4,81.1,2.1,0,6.73,Rayo Vallecano,2018/2019,ESP,Spain
A.Garcia,17,Defender,173,68,0,1,1,12,0,0,0,0,0,0,2,72.7,0,0,5.96,Villarreal,2014/2015,ESP,Spain
A.Garcia,20,Defender,173,68,7,13,20,844,1,0,1,3,0,3,0.6,84.3,0.5,1,6.51,Girona,2017/2018,ESP,Spain
A.Garcia,21,Forward,167,61,1,3,4,101,0,0,0,0,0,0,0,66.7,0,0,6.13,Granada,2013/2014,ESP,Spain
A.Garcia,21,Defender,173,68,5,6,11,437,0,1,1,1,0,1,0.3,87.6,0.5,0,6.31,Eibar,2018/2019,ESP,Spain
A.Garcia,21,Defender,173,68,20,11,31,1667,2,1,3,1,0,1,0.6,85,0.5,1,6.56,Girona,2018/2019,ESP,Spain
A.Garcia,23,Defender,173,68,5,6,11,437,0,1,1,1,0,1,0.3,87.6,0.5,0,6.31,Eibar,2020/2021,ESP,Spain
A.Garcia,25,Defender,173,68,26,4,30,2341,1,5,6,1,0,1,1.1,88.9,0.4,2,7.04,Girona,2022/2023,ESP,Spain
A.Garcia,26,Forward,167,61,17,18,35,1759,4,2,6,3,0,3,0.8,69.2,0.1,0,6.34,Rayo Vallecano,2018/2019,ESP,Spain
A.Garcia,29,Forward,167,61,34,2,36,3006,7,4,11,6,0,6,1.9,70.2,0.1,1,6.81,Rayo Vallecano,2021/2022,ESP,Spain
A.Garcia,30,Forward,167,61,34,1,35,2890,5,5,10,7,0,7,1.5,71.6,0.3,4,6.82,Rayo Vallecano,2022/2023,ESP,Spain
A.Garcia,31,Goalkeeper,181,77,6,0,6,540,0,0,0,0,0,0,0,43.5,0,1,7.05,Sporting Gijon,2015/2016,ESP,Spain
A.Garcia,34,Goalkeeper,181,77,17,0,17,1530,0,0,0,1,0,1,0,65.4,0.1,0,6.6,Rayo Vallecano,2018/2019,ESP,Spain
A.Garrido,19,Midfielder,170,63,0,1,1,6,0,0,0,0,0,0,0,100,0,0,6.24,Barcelona,2022/2023,ESP,Spain
A.Gayoso,22,Defender,171,71,0,1,1,5,0,0,0,0,0,0,0,20,0,0,6.02,Eibar,2015/2016,ESP,Spain
A.Geijo,29,Forward,188,81,10,14,24,1115,2,0,2,4,0,4,1,77.7,1,0,6.27,Granada,2011/2012,ESP,Spain
A.Ghezzal,27,Forward,186,78,9,7,16,854,2,2,4,1,0,1,1.3,72.4,0.8,1,6.66,Levante,2011/2012,ALG,Algeria
A.Gimenez,20,Forward,183,83,9,3,12,692,2,0,2,1,0,1,0.8,78.6,0.7,1,6.46,Mallorca,2011/2012,ESP,Spain
A.Gimenez,21,Forward,183,83,0,1,1,10,0,0,0,0,0,0,0,100,0,0,6.02,Mallorca,2012/2013,ESP,Spain
A.Gimenez,22,Forward,183,83,0,2,2,24,0,0,0,0,0,0,0,83.3,0.5,0,6.16,Elche,2013/2014,ESP,Spain
A.Gimenez,23,Forward,183,83,2,15,17,362,0,0,0,2,0,2,0.2,74.8,0.6,0,6.17,Elche,2014/2015,ESP,Spain
A.Gimenez,29,Forward,183,83,3,8,11,404,2,1,3,0,0,0,0.5,53.6,2,0,6.26,Cadiz,2020/2021,ESP,Spain
A.Gimenez,31,Forward,183,83,0,1,1,16,0,0,0,0,0,0,0,100,0,0,5.82,Cadiz,2022/2023,ESP,Spain
A.Gomes,21,Midfielder,188,84,31,2,33,2559,4,1,5,8,1,9,1.2,79.2,2.2,0,6.91,Valencia,2014/2015,PRT,Portugal
A.Gomes,22,Midfielder,188,84,27,3,30,2381,3,3,6,10,0,10,1.4,81,1.3,0,6.78,Valencia,2015/2016,PRT,Portugal
A.Gomes,23,Midfielder,188,84,17,13,30,1591,3,1,4,3,0,3,0.6,88.1,0.8,0,6.65,Barcelona,2016/2017,PRT,Portugal
A.Gomes,24,Midfielder,188,84,6,10,16,629,0,0,0,1,0,1,0.4,89.2,0.9,0,6.39,Barcelona,2017/2018,PRT,Portugal
A.Gomez,30,Midfielder,182,73,16,17,33,1484,1,0,1,1,0,1,0.9,77.7,0.4,0,6.45,Granada,2011/2012,ESP,Spain
A.Gomez,33,Midfielder,182,73,14,8,22,1261,0,0,0,2,0,2,1,79.8,1,0,6.41,Cordoba,2014/2015,ESP,Spain
A.Gomis,19,Goalkeeper,186,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,5.98,Atletico Madrid,2022/2023,ESP,Spain
A.Gonzalez,21,Defender,178,72,3,0,3,262,0,0,0,2,0,2,0.3,70,1,0,6.84,Racing Santander,2010/2011,ESP,Spain
A.Gonzalez,21,Forward,172,60,0,2,2,33,0,0,0,0,0,0,0.5,100,0.5,0,6.27,Celta Vigo,2020/2021,ESP,Spain
A.Gonzalez,22,Midfielder,183,78,16,7,23,1323,0,1,1,2,0,2,1.3,76.6,1,0,6.57,Racing Santander,2010/2011,ESP,Spain
A.Gonzalez,22,Defender,178,72,34,0,34,3031,1,0,1,14,0,14,0.3,67.7,0.8,1,6.88,Racing Santander,2011/2012,ESP,Spain
A.Gonzalez,23,Midfielder,183,78,29,6,35,2383,3,4,7,5,0,5,1.5,78.6,1.2,2,6.73,Racing Santander,2011/2012,ESP,Spain
A.Gonzalez,23,Defender,178,72,33,0,33,2942,1,0,1,12,2,14,0.6,70.2,2.3,0,6.85,Real Zaragoza,2012/2013,ESP,Spain
A.Gonzalez,24,Midfielder,183,78,8,13,21,793,0,1,1,5,0,5,1,77.3,0.9,0,6.32,Rayo Vallecano,2012/2013,ESP,Spain
A.Gonzalez,25,Midfielder,183,78,10,7,17,974,1,0,1,5,0,5,1.4,86.2,1,0,6.45,Rayo Vallecano,2013/2014,ESP,Spain
A.Gonzalez,25,Defender,178,72,34,2,36,3047,1,0,1,11,0,11,0.3,74.4,1.9,1,6.77,Espanyol,2014/2015,ESP,Spain
A.Gonzalez,26,Midfielder,183,78,22,6,28,1914,0,1,1,8,0,8,1.1,76.1,2.5,0,6.57,Elche,2014/2015,ESP,Spain
A.Gonzalez,26,Defender,178,72,36,0,36,3227,0,1,1,10,0,10,0.4,75.7,1.8,0,6.63,Espanyol,2015/2016,ESP,Spain
A.Gonzalez,27,Midfielder,183,78,26,6,32,2233,5,0,5,6,0,6,1.4,73.4,1.9,1,6.62,Eibar,2015/2016,ESP,Spain
A.Gonzalez,27,Defender,178,72,2,0,2,180,0,0,0,2,0,2,1,69.4,0.5,0,5.73,Espanyol,2016/2017,ESP,Spain
A.Gonzalez,27,Defender,178,72,21,3,24,1884,1,1,2,7,0,7,0.3,84.4,1.2,1,6.73,Villarreal,2016/2017,ESP,Spain
A.Gonzalez,28,Midfielder,183,78,19,9,28,1538,7,1,8,3,0,3,1.5,74.1,1.5,0,6.59,Eibar,2016/2017,ESP,Spain
A.Gonzalez,28,Defender,178,72,32,1,33,2899,0,2,2,13,1,14,0.5,83.7,1.9,0,6.76,Villarreal,2017/2018,ESP,Spain
A.Gonzalez,29,Midfielder,183,78,27,2,29,2344,3,0,3,9,1,10,1.2,80.6,2.3,0,6.6,Malaga,2017/2018,ESP,Spain
A.Gonzalez,29,Defender,178,72,34,0,34,2967,1,2,3,13,2,15,0.4,79.9,2.5,2,6.66,Villarreal,2018/2019,ESP,Spain
A.Gorosabel,21,Defender,174,70,1,1,2,76,0,0,0,0,0,0,0,86.8,0.5,0,6.3,Real Sociedad,2017/2018,ESP,Spain
A.Gorosabel,22,Defender,174,70,6,1,7,456,0,0,0,0,0,0,0.3,79,1,0,6.44,Real Sociedad,2018/2019,ESP,Spain
A.Gorosabel,23,Defender,174,70,8,6,14,715,0,0,0,2,0,2,0.1,76.9,0.6,0,6.37,Real Sociedad,2019/2020,ESP,Spain
A.Gorosabel,24,Defender,174,70,28,4,32,2391,0,1,1,3,0,3,0.3,80.8,0.7,0,6.71,Real Sociedad,2020/2021,ESP,Spain
A.Gorosabel,25,Defender,174,70,25,7,32,2298,0,4,4,4,0,4,0.3,84.9,0.7,0,6.66,Real Sociedad,2021/2022,ESP,Spain
A.Gorosabel,26,Defender,174,70,19,8,27,1712,0,0,0,3,0,3,0.5,86.7,0.7,1,6.49,Real Sociedad,2022/2023,ESP,Spain
A.Granell,29,Defender,181,78,33,1,34,2855,1,7,8,11,0,11,1.3,79.5,0.7,5,7.18,Girona,2017/2018,ESP,Spain
